film,n.胶片，电影，薄膜,,
filter,n.滤器,v.过滤,
filth,n.污秽，污物,,
filthy,adj.污秽的,,
final,adj.最终的,n.决赛,
finalize,v.落实，定下来,,
finally,adv.最终，终于,,
finance,n.金融,v.资助,
financial,adj.金融的，财政的,,
financier,n.金融家,,
financing,n.金融业，财政学,,
find,v.寻找，找到，发现,,
finding,n.发现，发现物,,
fine,adj.好的，精细的,,
finger,n.手指,,
finish,v.,n.结束，抛光,
finished,adj.制成的,,
finite,adj.有限的，限定的,,
fir,n.裘皮,,
fire,n.火，火灾,v.开火,
fire-engine,n.消防车,,
fireman,n.消防队员,,
fireplace,n.壁炉,,
firework,n.焰火,,
firm,adj.坚固的,n.商号,
firmly,adv.坚定地，坚固地,,
firmness,n.坚定，坚固,,
first,adj.第一的,adv.首先,
first-rate,adj.第一流的,,
fish,n.鱼,v.捞取，探听,
fisherman,n.渔夫,,
fishery,n.渔业,,
fission,n.裂变，分裂,,
fist,n.拳头,,
fit,adj.适合的，健康的,,
fitness,n.适合，健康,,
fitting,adj.适当的,,
five,num.五,,
fix,v.固定，确定，修理,,
fixed,adj.固定的，已确定的,,
fixture,n.固定物，固定装置,,
flag,n.旗,,
flake,n.片，片状物,,
flame,n.火焰，热情,,
flank,n.侧面，胁腹,,
flannel,n.法兰绒,,
flap,v.拍打,n.垂下物,
flare,v.,n.闪烁,
flash,n.,v.闪光，闪现,
flask,n.瓶，烧瓶,,
flat,adj.平的，平淡的,,
flatten,v.弄平，变平,,
flatter,v.奉承，谄媚,,
flavor,n.滋味，风趣,,
flaw,n.裂缝，瑕疵，缺点,,
flee,v.逃走，消散,,
fleece,n.羊毛,,
fleet,n.船队,,
flesh,n.肌肉，骨肉，果肉,,
fleshy,adj.肉的,,
flexibility,n.柔韧，灵活性,,
flexible,adj.柔韧的，灵活的,,
flicker,v.闪烁,,
flight,n.飞，航班，逃走,,
fling,v.抛，掷,,
float,v.浮，漂,n.彩车,
flock,n.群,v.群集,
flood,n.洪水，大量,,
floor,n.地板，(楼)层,,
flour,n.面粉,,
flourish,v.茂盛，兴旺,,
flow,v.流动,n.流动，流量,
flower,n.花，盛期,,
flu,n.流感,,
fluctuate,v.波动，起伏,,
fluctuation,n.波动,,
fluency,n.流利，流畅,,
fluent,adj.流利的,,
fluid,n.液体,adj.流动的,
flush,v.(脸)发红,n.红晕,
flute,n.长笛，笛子,,
flutter,v.飘动，振翼,,
flux,n.流动，变迁,,
fly,v.飞，驾机,n.苍蝇,
foam,n.泡沫,v.起泡,
fob,(缩)离岸价,,
focus,n.焦点，中心,v.集中,
fodder,n.饲料,,
foe,n.敌人，宿敌,,
fog,n.雾，翳,,
foggy,adj.有雾的，雾蒙蒙的,,
fold,v.折叠,n.折痕,
foliage,n.叶子(总称),,
folk,n.人们，乡亲，亲属,,
follow,v.跟随，听懂，遵循,,
follower,n.追随者，信徒,,
following,adj.下列的，其次的,,
follow-up,n.adj.后续(的),,
fond,adj.喜爱..的，慈爱的,,
food,n.食物，食粮,,
foodstuff,n.食品,,
fool,n.蠢人，傻瓜,v.愚弄,
foolish,n.愚蠢的，笨的,,
foot,n.脚，英尺，最下部,,
football,n.足球,,
footing,n.立足点，立场,,
footstep,n.足迹，脚步声,,
for,prep.给，作...用的,,
forbid,v.禁止，不许,,
forbidden,adj.禁止的,,
force,n.力，力量,v.强迫,
fore,adj.前面的adv.在前面,,
forecast,n.,v.预测，预报,
forefather,n.祖先，先辈,,
forefinger,n.食指,,
foregoing,adj.先行的，上述的,,
forehead,n.前额,,
foreign,adj.外国的，对外的,,
foreigner,n.外国人，异乡人,,
foreman,n.领班,,
foremost,adj.最初的，第一流的,,
foresee,v.预见，预知,,
forest,n.森林,,
forestry,n.林业,,
foretell,v.预告，预言,,
forever,adv.永远，总是,,
forge,v.打铁，锻造，伪造,,
forgery,n.锻炉，锻造厂,,
forget,v.忘记，疏忽，没想到,,
forgive,v.饶恕，原谅，豁免,,
fork,n.餐叉，岔口,,
form,n.形状，类型，表格,,
formal,adj.形式上的，正式的,,
formality,n.礼节，正式,,
format,n.格式，样式,,
formation,n.形成，构成,,
former,adj.以前的，前者,,
formerly,adv.从前，以前,,
formidable,adj.可怕的，难对付的,,
formula,n.公式,,
formulate,v.系统阐述,,
formulation,n.确切表述,,
forsake,v.遗弃，抛弃,,
fort,n.堡垒，要塞,,
forth,adv.向前，向外,,
forthcoming,adj.即将到来的,,
fortitude,n.坚毅,,
fortnight,n.两星期,,
fortress,n.堡垒，城堡,,
fortuity,n.偶然事件,,
fortunate,adj.幸运的，侥幸的,,
fortunately,adv.幸运地，幸而,,
fortune,n.运气，财富,,
forty,num.四十,,
forum,n.讨论会，座谈会,,
forward,adj.向前的,adv.向前,
fossil,n.化石，守旧者,,
foster,v.养育，抚养,,
foul,adj.肮脏的，邪恶的,,
found,v.创办，使有根据,,
foundation,n.建立，基金，基础,,
founder,n.创办人，奠基人,,
fountain,n.泉，源泉，喷泉,,
four,num.四,,
fourteen,num.十四,,
fourth,num.第四，四分之一,,
fowl,n.家禽，鸡，禽肉,,
fox,n.狐狸，狡猾的人,,
fraction,n.片断，分数,,
fractional,adj.零碎的，不足的,,
fracture,n.断裂,v.折断,
fragile,adj.易碎的，脆的,,
fragment,n.碎片，片断,,
fragrance,n.芬芳，香气,,
fragrant,adj.香的，芬芳的,,
frail,adj.脆弱的，虚弱的,,
frame,n.框架，骨骼,v.构造,
framework,n.构架，机构,,
france,n.法国,,
franchise,n.特许权,,
frank,adj.坦率的，真诚的,,
frankly,adv.坦率地,,
free,adj.自由的，空闲的,,
freedom,n.自由，免除,,
freely,adv.自由地，随意地,,
freeze,v.结冰，楞住，冻结,,
freezer,n.冷冻箱,,
freight,n.货运，货物，运费,,
french,adj.法国的,n.法语,
frenchman,n.法国人,,
frequency,n.频繁，频率,,
frequent,adj.频繁的，经常的,,
frequently,adv.时常，往往,,
fresh,adj.新鲜的，崭新的,,
freshen,v.使新鲜，使振作,,
freshman,n.新人，新生,,
fret,v.使烦恼,n.烦燥,
friction,n.摩擦，摩擦力,,
friday,n.星期五,,
friend,n.朋友,,
friendly,adj.友好的，和气的,,
friendship,n.友谊，友好,,
fright,n.恐怖，惊吓,,
frighten,v.惊吓，吓唬,,
frightening,adj.令人害怕的,,
frightful,adj.可怕的,,
fringe,n.边缘，花边，穗子,,
frock,n.女上衣，童上装,,
frog,n.蛙,,
from,prep.自，从...来,,
front,n.正面，前线,v.面对,
frontier,n.边界，国境，新领域,,
frost,n.霜，霜冻,,
frosty,adj.霜的,,
frown,v.皱眉头，厌恶,,
frugal,adj.节俭的,,
fruit,n.果子，水果，成果,,
fruitful,adj.果实累累的,,
frustrate,v.阻挠，使灰心,,
frustration,n.挫折，灰心,,
fry,v.油煎，炸,,
frying-pan,n.煎锅,,
fuck,渾蛋，辱駡,,
fuel,n.燃料,,
fulfil,v.完成，满足要求,,
fulfillment,n.完成，成就,,
full,adj.满的，完全的,,
fully,adv.完全，彻底,,
fumble,v.摸索,,
fun,n.娱乐，玩笑，乐趣,,
function,n.作用，集会，函数,,
functional,adj.功能的,,
fund,n.基金，资金，蕴藏,,
fundamental,adj.基本的，根本的,,
funeral,n.葬礼,,
funny,adj.有趣的，好笑的,,
fur,n.毛皮，裘衣,,
furious,adj.狂怒的，狂暴的,,
furnace,n.熔炉,,
furnish,v.供应，装备，摆家具,,
furniture,n.家具(总称),,
furrow,n.犁沟,,
further,adv.更远，进一步,,
furthermore,adv.而且,,
fury,n.狂暴，狂怒,,
fuse,n.保险丝，导火线,,
fuss,n.忙乱，大惊小怪的,,
fussy,adj.爱大惊小怪的,,
future,n.将来，前途,,
futures,n.期货,,
gain,v.获得，赢得,n.收益,
gale,n.大风，定期交付,,
gallery,n.美术馆,,
gallon,n.加仑,,
gallop,v.奔驰，飞跑,,
gamble,v.,n.赌博，投机,
gambler,n.赌徒,,
game,n.游戏，比赛，猎物,,
gang,n.一群，一帮,,
gangster,n.匪徒，歹徒,,
gaol,n.监狱,,
gap,n.空隙，隔阂，山口,,
garage,n.车库，汽车修理站,,
garbage,n.垃圾,,
garden,n.花园，菜园,,
gardener,n.园丁,,
gardening,n.园艺,,
garlic,n.大蒜,,
garment,n.衣服，服装,,
garrison,n.要塞，警备队,,
gas,n.气体，煤气，汽油,,
gasoline,n.汽油,,
gasp,v.,n.喘息，喘气,
gate,n.大门，门票收入,,
gather,v.聚集，收集，采集,,
gathering,n.集会，聚集,,
gauge,n.规格，计量表,,
gay,adj.快活的，快乐的,,
gaze,v.,n.凝视，注视,
gear,n.齿轮，用品,,
gem,n.宝石,,
general,adj.一般的，总的,,
generalization,n.概括,,
generalize,v.总结，归纳,,
generally,adv.通常，大概,,
generate,v.产生，发生，生殖,,
generation,n.世代，一代人,,
generator,n.发电机,,
generosity,n.慷慨，大方,,
generous,adj.慷慨的，丰盛的,,
genius,n.天份，才华，天才,,
gentle,adj.温柔的，温和的,,
gentleman,n.绅士，先生，君子,,
gently,adv.轻轻地，温柔地,,
genuine,adj.真正的，道地的,,
geography,n.地理学，地形,,
geology,n.地质学,,
geometry,n.几何学,,
germ,n.萌芽，起源，细菌,,
german,adj.德国的,n.德语,
germany,n.德国,,
gesture,n.姿势，手势，姿态,,
get,v.获得，记住，到达,,
get-together,n.集会，聚会,,
ghost,n.鬼魂，幽灵,,
giant,n.巨人,adj.巨大的,
gift,n.礼品，天赋,,
gigantic,adj.巨大的,,
giggle,v.咯咯地笑,,
ginger,n.姜,,
girl,n.少女，姑娘,,
giver,v.给予，付出,n.让步,
glad,adj.快乐的，高兴的,,
glance,v.看一眼,n.一瞥,
glare,n.,v.闪耀，瞪眼,
glass,n.玻璃，镜子,,
glassware,n.玻璃制品,,
gleam,n.微光，闪光,,
glide,v.,n.滑行，溜,
glimpse,v.,n.瞥见,
glisten,v.闪光,,
glitter,v.闪闪发光,,
global,adj.全世界的，总的,,
globalization,n.全球化,,
globalize,v.使...全球化,,
globe,n.地球，球体，地球仪,,
gloom,n.黑暗，忧郁,,
gloomy,adj.阴沉的，忧郁的,,
glorious,adj.光荣的，辉煌的,,
glorify,v.颂扬，赞美,,
glory,n.光荣，壮丽，荣誉,,
glossary,n.词汇表,,
glove,n.手套,,
glow,v.发光，发红,,
glue,n.胶水,n.粘贴,
glut,n.供过于求v.狼吞虎咽,,
gnaw,v.啃，咬,,
gnp,n.(缩)国民总收入,,
go,v.去，进行，打算,,
goal,n.目标，目的，球门,,
goat,n.山羊,,
god,n.神，上帝,,
goddess,n.女神,,
gold,n.黄金，金币，金色,,
golden,adj.黄色的，金黄色的,,
golf,n.高尔夫球,,
good,adj.好的，善良的,,
good-bye,int.再见,,
good-looking,adj.好看的,,
goodness,n.优良，天哪,,
goodself,n.你方,,
goods,n.货物，商品,,
goodwill,n.商誉,,
goose,n.鹅,,
gorge,n.咽喉，峡谷，山口,,
gorgeous,adj.绚丽的，了不起的,,
gorilla,n.大猩猩,,
gossip,n.闲谈，聊天,,
govern,v.统制，支配，决定,,
government,n.编制，政体，政府,,
governess,n.女家庭教师,,
governor,n.州长，总督,,
gown,n.长袍，法衣,,
grab,v.抓住，攫取,,
grace,n.优美，文雅，恩惠,,
graceful,adj.优美的，文雅的,,
gracious,adj.亲切的，客气的,,
grade,n.等级，年级,,
gradual,adj.逐渐的，逐步的,,
gradually,adv.逐渐地，逐步地,,
graduate,v.毕业生,v.毕业,
graduation,n.毕业,,
grain,n.谷物，颗粒，一点点,,
gram,n.克,,
grammar,n.语法,,
grammatical,adj.语法的,,
gramophone,n.留声机,,
grand,adj.雄伟的，重大的,,
grandchild,n.(外)孙儿、女,,
granddaughter,n.孙女，外孙女,,
grandfather,n.祖父，外祖父,,
grandmother,n.祖母，外祖母,,
grandparent,n.(外)祖父(母),,
grandson,n.孙子，外孙,,
granite,n.花岗石,,
grant,v.答应，授予，承认,,
grape,n.葡萄,,
graph,n.图象，图解,,
grasp,v.,n.抓住，领悟,
grass,n.草，禾本植物,,
grasshopper,n.蚱蜢,,
grateful,adj.感激的，致谢的,,
gratify,v.使满足，使高兴,,
gratifying,adj.可喜的,,
gratis,adj.免费的,,
gratitude,n.感激，感谢,,
grave,adj.严肃的，庄重的,,
gravel,n.砂砾，石子,,
gravity,n.引力，严肃,,
graze,v.吃草，擦碰,,
grease,v.润滑油脂,,
great,adj.大的，伟大的,,
greatly,adj.大大地，非常地,,
greatness,n.伟大，大,,
greece,n.希腊,,
greed,n.贪婪，贪心,,
greedy,adj.贪婪的,,
greek,n.adj.希腊人(的),,
green,adj.绿的，没有经验的,,
greengrocer,n.蔬菜商,,
greenhouse,n.温室,,
greet,v.打招呼,,
greeting,n.问候，致意,,
grey,adj.灰色的，阴郁的,,
grief,n.悲哀，悲伤,,
grieve,v.使悲伤，伤心,,
grim,adj.冷酷的，不祥的,,
grin,v.露齿而笑,,
grind,v.碾碎，磨快，折磨,,
grip,v.,n.紧握，吸引,
groan,v,n.呻吟,
grocer,n.杂货铺,,
grocery,n.杂货店,,
groove,n.槽，沟，常规,,
grope,v.摸索，探索,,
gross,adj.总的，粗糙的,,
ground,n.地面，场，根据,,
groundless,adj.无根据的,,
group,n.群，组，团体,,
grove,n.林子，树丛,,
grow,v.增长，成长，种植,,
growl,v.,n.咆哮，嗥叫,
grown,adj.已长成的,,
grown-up,n.成人,adj.成人的,
growth,n.增长，发展，生长,,
grudge,v.嫉妒，吝啬,,
grumble,v.抱怨，咕哝，发牢骚,,
grunt,n.,v.(作)呼噜声,
guarantee,n.,v.保证，担保,
guard,v.警卫，提防,v.哨兵,
guardian,n.保护人,,
guess,v.,n.猜想，推测,
guest,n.客人，宾客，旅客,,
guesthouse,n.宾馆,,
guidance,n.向导，指导,,
guide,v.向导，指引,n.导游,
guilt,n.犯罪，过失,,
guilty,adj.有罪的，内疚的,,
guitar,n.吉它，六弦琴,,
gulf,n.海湾，鸿沟,,
gulp,v.吞下,,
gum,n.树胶，口香糖，牙龈,,
gun,n.枪，炮,,
gunpowder,n.火药,,
gust,n.一阵(大风),,
gutter,n.街沟,,
guy,n.家伙,,
gymnasium,n.体育馆，健身房,,
gymnastics,n.体操,,
gymnast,n.体操运动员,,
habit,n.习惯,,
habitual,adj.习惯的，惯常的,,
haggard,adj.消瘦的，憔悴的,,
haggle,n.争论，讨价还价,,
hail,v.欢呼,n.冰雹,
hair,n.头发，毛发,,
haircut,n.理发,,
hairdress,n.美发,,
hairpin,n.发卡,,
hairy,adj.毛发的，多毛的,,
half,n.一半,adv.一半,
halfway,adv.半途,,
hall,n.大厅，会堂,,
hallmark,n.标志,,
halt,v.,n.停住,
halve,v.对分，减半,,
ham,n.火腿,,
hamburger,n.汉堡包,,
hammer,n.锤子,v.锤击,
hamper,v.妨碍,,
hand,n.手，人手，指针,,
handbag,n.手袋，手提包,,
handbook,n.手册,,
handful,adj.一把，少量,,
handicap,n.障碍,v.妨碍,
handicapped,adj.有残疾的,,
handkerchief,n.手帕，手绢,,
handle,v.处理，对待,n.把,
handling,n.处理，管理,,
handsome,adj.漂亮的，得体,,
handout,n.分发物(印刷品等),,
handwriting,n.手写，书法，笔迹,,
handy,adj.方便的，近便的,,
hang,v.挂，垂，绞死,,
hanger,n.衣架,,
haphazard,adj.偶然的,,
happen,v.发生，碰巧，出事,,
happening,n.事件,,
happily,adv.幸运地,,
happiness,n.幸福,,
happy,adj.高兴的，幸运的,,
harbor,n.港口，停泊处,,
hard,adj.硬的,adv.努力,
harden,v.硬化，变硬,,
hardly,adv.刚刚，几乎不,,
hardness,n.坚硬，硬度,,
hardship,n.困苦，艰难,,
hardware,n.硬件,,
hard-working,adj.勤劳的,,
hardy,adj.耐劳的，耐寒的,,
hare,n.野兔,,
harm,n.,v.损害，伤害,
harmful,adj.有害的,,
harmless,adj.无害的，无恶意的,,
harmonious,adj.和睦的，和谐的,,
harmony,n.融洽，和谐,,
harness,v.支配，治理,,
harsh,adj.刺耳的，严厉的,,
harvest,v.,n.收获,
haste,n.急忙，急速,,
hasten,v.赶紧，加快,,
hasty,adj.急促的，草率的,,
hat,n.帽子,,
hatch,v.孵化，策划,,
hate,v.恨，憎恶，不愿意,,
hateful,adj.可恨的，可憎的,,
hatred,n.憎恶，敌意,,
haughty,adj.傲慢的,,
haul,v.拉，拖,n.获得量,
haunt,v.萦绕，作崇,,
have,v.有，不得不，拿,,
hawk,n.鹰隼,,
hay,n.干草,,
hazard,n.危险,,
he,pron.他,,
head,n.头，领导,v.率领,
headache,n.头疼，头疼的事,,
heading,n.标题,,
headline,n.通栏标题,,
headlong,ad.头向前地，卤莽地,,
headmaster,n.(中、小学)校长,,
headquarters,n.司令部，总部,,
heal,v.治愈，医治,,
health,n.健康(状况),,
healthy,adj.健康的,,
heap,n.一堆，许多,v.堆积,
hear,v.听见，听取，听说,,
hearing,n.听力，审讯,,
heart,n.心，心肠，中心,,
heartfelt,adj.衷心的,,
hearth,n.壁炉，炉边,,
heartily,adv.精神饱满的,,
hearty,adj.衷心的，热诚的,,
heat,n.热，热烈,v.加热,
heated,n.激烈的，热烈的,,
heating,n.取暖，供热,,
heave,v.起伏，举起，叹气,,
heaven,n.天空，天堂,,
heavily,adv.重，沉重的,,
heavy,adj.星的，繁重的,,
hedge,n.树篱，套期保值,,
hedgehog,n.刺猬,,
heed,v.,n.注意，留心,
heel,n.后跟,,
height,n.高度，顶点,,
heighten,v.加高，增加,,
heir,n.继承人,,
heiress,n.女继承人,,
helicopter,n.直升飞机,,
hell,n.地狱，苦境,,
hello,int.喂，你好,,
helmet,n.头盔,,
help,v.,n.帮助，有助于,
helpful,adj.有用的,,
helpless,adj.无用的，无效的,,
hemisphere,n.半球，领域,,
hen,n.母鸡,,
hence,adv.因此，由此,,
henceforth,adv.今后,,
her,pron.她的，她(宾格),,
herald,n.先兆，先驱,,
herb,n.药草,,
herbal,adj.草药的,,
herd,v.放牧,n.(牲畜)群,
here,adv.这里，在这里,,
hereafter,adv.此后,,
hereby,adv.以此,,
herein,adv.在此,,
hereinafter,adv.以下,,
hereof,adv.在本文件中,,
hereto,adv.对此,,
herewith,adv.与此一道,,
hero,n.英雄，男主角,,
heroic,adj.英雄的，英勇的,,
heroine,n.女英雄，女主角,,
herself,pron.她自己,,
hesitant,adj.犹豫的,,
hesitate,v.犹豫，不想,,
hesitation,n.犹豫，踌躇,,
hey,int.嗨,,
hi,int.嗨，你好,,
hide,v.躲藏，隐瞒，掩盖,,
hideous,adj.骇人听闻的,,
high,adj.高的，高度的,,
highland,n.高地,,
highly,adv.十分，赞许地,,
highway,n.公路,,
hijack,v.拦路抢劫,,
hijacker,n.栏路抢劫者,,
hike,n.,v.徒步郊游,
hill,n.小山，丘陵,,
hillside,n.山坡，山腰,,
him,pron.他(宾格),,
himself,pron.他自己,,
hind,adj.后面的，后部的,,
hinder,v.妨碍，阻止,,
hinterland,n.内地,,
hindrance,n.障碍(物),,
hinge,n.合页，绞链,,
hint,n.暗示，迹象,v.暗示,
hip,n.臀部,,
hire,v.租，雇佣,,
his,pron.他的,,
hiss,v.,n.(发)嘶嘶声,
historian,n.历史学家,,
historic,adj.历史性的,,
historical,adj.历史的,,
history,n.历史,,
hit,v.打，碰，打击,,
hitchhike,v.搭车旅行,,
hitherto,adv.迄今，到那时,,
hoarse,adj.嘶哑的，沙哑的,,
hobby,n.嗜好，业余爱好,,
hoe,n.锄头,v.锄,
hoist,v.升起，扯起,,
hold,v.握住，容纳,n.控制,
holder,n.持有人，支架,,
holding,n.支持，控股,,
hold-up,n.停顿，耽误,,
hole,n.洞，孔穴,,
holiday,n.节日，假日,,
hollow,adj.空心的，凹陷的,,
holy,adj.神圣的，圣洁的,,
home,n.家，故乡,adv.回家,
homeless,adj.无家可归的,,
homely,adj.家常的，简便的,,
homesick,n.思乡的,,
homework,n.家庭作业,,
homogenous,adj.同质的，同类的,,
honest,adj.诚实的，正直的,,
honesty,n.诚实，正直,,
honey,n.蜂蜜,,
honeymoon,n.蜜月,,
honor,n.荣誉，名誉,v.尊敬,
honorable,adj.可尊敬的，体面的,,
hook,n.钩,v.钩住,
hop,v.跳跃,,
hope,v.,n.希望，愿望,
hopeful,adj.有希望的,,
hopefully,adv.可以指望,,
hopeless,adj.无望的，绝望的,,
horizon,n.地平线，视野,,
horizontal,adj.水平的，横的,,
horn,n.角，触须，号角,,
horrible,adj.可怕的，糟透的,,
horrify,v.使恐惧,,
horror,n.恐惧，恐怖,,
horse,n.马,,
horsepower,n.马力,,
hose,n.软水管，长统袜,,
hospital,n.医院,,
hospitable,adj.好客的,,
hospitality,n.好客，款待,,
host,n.一大群，男主人,,
hostage,n.人质,,
hostel,n.廉价旅馆,,
hostess,n.女主人，女主持人,,
hostile,adj.怀敌意的,,
hot,adj.热的，辣的,,
hotdog,n.热狗(面包),,
hotel,n.旅馆,,
hotelling,n.旅馆业,,
hour,n.小时，点钟,,
hound,n.猎狗,v.追逐,
house,n.房子，剧场，家,,
household,n.户,adj.家庭的,
housekeeper,n.看门人，保姆,,
housewife,n.家庭主妇,,
housework,n.家务,,
hover,v.翱翔，盘旋，徘徊,,
how,adv.如何，多么，怎样,,
however,adv.可是，然而,,
howl,v.,n.嚎叫，嚎哭,
hug,v.,n.紧抱,
huge,adj.庞大的，巨大的,,
hull,n.豆荚，外壳，船壳,,
hum,v.哼，嗡嗡叫,,
human,adj.人的，人类的,,
humane,adj.人慈的,,
humanism,n.人道主义,,
humanitarian,n.慈善家,,
humanity,n.人类，人性,,
humble,adj.谦卑的，卑贱的,,
humid,adj.湿的，潮湿的,,
humidity,n.湿度，湿气,,
humiliate,v.使受辱,,
humiliation,n.羞辱，耻辱,,
humor,n.幽默(感)，心情,,
humorous,adj.幽默的，诙谐的,,
hundred,num.一百,,
hundredth,num.第一面，百分之一,,
hunger,n.饥饿，渴望,,
hungry,adj.饥饿的，渴望的,,
hunt,v.打猎，搜索，寻找,,
hunter,n.猎人，搜索者,,
hurl,v.猛掷，猛投,,
hurrah,int.好哇,n.喝彩声,
hurry,v.赶紧，急忙，急运,,
hurt,v.使受伤，使痛，伤害,,
husband,n.丈夫,,
hush,int.嘘,n.沉默,
hustle,v.奔忙,,
hut,n.小屋,,
hydraulic,adj.水力的，液压的,,
hydroelectric,adj.水电的,,
hydrogen,n.氢，氢气,,
hygiene,n.卫生,,
hymn,n.赞美诗，赞歌,,
hypocrisy,n.伪善,,
hypothesis,n.假设，前提,,
hypothetical,adj.假设的,,
hysteria,n.歇斯底里，癔病,,
hysteric,adj.亢奋的,,
i,.我,,
ice,n.冰，冰块,,
ice-cream,n.冰淇淋,,
ice-bound,adj.冰封的,,
iceland,n.冰岛,,
icy,adj.冰冷的，结了冰的,,
idea,n.思想，主意，打算,,
ideal,adj.理想的,n.理想,
idealism,n.理想主义,,
idealize,v.使理想化,,
identical,adj.同一的，相同的,,
identification,n.识别，身分,,
identify,v.认出，认为...一致,,
identity,n.认同，同一性,,
idiom,n.习语，成语,,
idiomatic,adj.习语的，惯用的,,
idiot,n.傻子，白痴,,
idle,adj.空闲的，懒的,,
idleness,n.闲散，无所事事,,
idol,n.偶像，被崇拜的人,,
i.e.,(缩)即，也就是,,
if,conj.如果，虽然,是否,
ignite,v.点燃,,
ignorance,n.无知，不知道,,
ignorant,adj.不知道的，无知的,,
ignore,v.忽视，不理睬,,
ill,adj.患病的，坏的,,
illegal,adj.不合法的，非法的,,
illegible,adj.字迹不清的,,
illiteracy,n.文盲,,
illiterate,adj.文盲的,n.文盲,
illness,n.疾病，生病,,
illuminate,v.照亮，启发,,
illusion,n.幻想，幻觉,,
illusive,adj.幻觉的,,
illustrate,v.图解，用图说明,,
illustration,n.阐明，实例,,
image,n.图像，影像，形象,,
imaginary,adj.想象的，虚构的,,
imagination,n.想象力，想象,,
imagine,v.想象，猜想,,
imitate,v.模仿，仿造，模拟,,
imitation,n.模仿，仿制品,,
immaterial,adj.无形的，不重要的,,
immature,adj.不成熟的,,
immediate,adj.立即的，最近的,,
immediately,adv.立即，马上,,
immense,adj.巨大的，极大的,,
immerse,v.浸泡，埋头于,,
immigrant,n.移民,,
immigrate,v.移入,,
immigration,n.移居入境,,
imminent,adj.迫切的，危急的,,
immoral,adj.不道德的,,
immortal,adj.不朽的,,
impact,n.冲击，影响,,
impart,v.给予，告诉,,
impartial,adj.公证的,,
impatience,n.不耐烦,,
impatient,adj.急切的，不耐烦的,,
imperative,adj.绝对必要的,,
imperfect,adj.不完善的,,
imperialism,n.帝国主义,,
imperialist,n.帝国主义者,,
implement,v.实行,n.工具,
implementation,n.实行，执行,,
implication,n.暗示，含义,,
implied,adj.暗含的，暗示的,,
implore,v.恳求，哀求,,
imply,v.暗示，意味,,
import,v.进口,引进,n.进口货
importance,n.重要性，意义,,
important,adj.重要的，重大的,,
importation,n.进口,,
importer,n.进口商,,
impose,v.征(税)，强加,,
imposition,n.强迫接受,,
impossibility,n.不可能性,,
impossible,adj.不可能的，不妥的,,
impost,n.进口税，关税,,
impractical,v.不可行的,,
impress,v.印，铭刻，产生印象,,
impression,n.印象，影响，印迹,,
impressive,adj.给人深刻印象的,,
imprison,v.关押，监禁,,
imprisonment,n.监禁，徒刑,,
improper,adj.不适当的,,
improve,v.改善，提高,,
improvement,n.改善，好转,,
impulse,n.冲击，冲动，脉搏,,
impurity,n.不纯，杂质,,
in,prep.在...内，穿戴,,
inability,n.无能,,
inaccessible,adj.很难得到的,,
inaccurate,adj.不准确的，不确切,,
inadequate,adj.不充足的，不足以,,
inasmuch,adv.因为，由于,,
inaugural,adj.开幕的,,
inaugurate,v.举行开幕、就职典礼,,
inauguration,n.开幕、就职典礼,,
incapable,adj.不能的，不会的,,
incense,v.使发怒,n.香,
incentive,n.刺激的，鼓励的,,
inch,n.英寸,,
incident,n.事件，事变，插曲,,
incidentally,adv.偶然地，另外,,
inclination,n.倾斜，倾向,,
incline,v.低头，喜欢，倾斜,,
inclined,adj.倾向于...的,,
include,v.包括,,
inclusion,n.包括在内,,
inclusive,adj.包括在内的,,
income,n.收入，所得,,
incompatibility,n.不兼容,,
incompatible,adj.不相容的,,
incomplete,adj.不完全的，没完成,,
inconsistency,n.不一致,,
inconsistent,adj.不一致的,,
inconvenience,n.不便，不利,,
inconvenient,adj.不方便的,,
incorporate,v.合并，体现,,
incorporated,adj.有限的,,
incorrect,adj.不正确的,,
incoterms,n.(缩)国际贸易术语,,
increase,v.,n.增加，增长,
increasing,adj.不断增长的,,
increasingly,adv.日益，越来越,,
incredible,adj.不可信的，惊人的,,
incredulous,adj.表示怀疑的,,
increment,n.增值,,
incur,v.招致，承受,,
indebted,adj.感激的，感恩的,,
indebtedness,n.感激,,
indeed,adv.的确，实际上,,
indefinite,adj.不明确的，不确定,,
indefinitely,adv.不明确地,,
indemnify,v.赔偿，保护,,
indent,v.(书写)缩行,,
independence,n.独立，自主,,
independent,adj.独立的,,
independently,adv.独立地,,
index,n.索引，标志，指数,,
india,n.印度,,
indian,adj.,n.印度人(的),
indicate,v.指明，表示,,
indication,n.表示，迹象,,
indicative,adj.表示...的,,
indifference,n.冷淡，不关心,,
indifferent,adj.冷淡的，不在乎的,,
indigestion,n.消化不良,,
indignant,adj.气愤的，愤慨的,,
indignation,n.愤慨，气愤,,
indirect,adj.间接的，侧面的,,
indirectly,adj.间接地,,
indispensable,adj.必不可少的,,
individual,adj.个人的，各自的,,
indoor,adj.室内的,,
indoors,adv.在户内，在屋里,,
induce,v.诱使，引起，归纳,,
inducement,n.诱导，动机,,
induction,n.感应，归纳,,
indulge,v.放纵，放任，纵容,,
industrial,adj.工业的,,
industrialize,v.使工业化,,
industrialization,n.工业化,,
industrialized,adj.工业化的,,
industrious,adj.勤劳的，勤奋的,,
industry,n.工业，产业，勤奋,,
ineffective,adj.效率低的,,
